season,price_AUS,price_CHF,price_CZE,price_GER,price_ESP,price_FRA,price_UK,price_ITA,price_POL,price_SVK
summer,-0.6260588036373883,3.8749544544358354,-0.8097675952428841,-0.9387031241127557,-3.120544906780945,,-2.7643994668071867,,,-1.5677453771412935
autumn,,,-0.5036542078038002,-0.8380782903270468,-3.080734573132557,,-2.9401951093992427,-3.0066596276796487,-1.10101443769703,-1.449380459566964
winter,-0.8169663323187362,,-0.8202137535308405,,-3.0089079558621563,,-2.8941075067899362,-3.0519596060687464,-0.9596192048394256,-1.4316328656677282
spring,,,-0.8209241379090846,-0.8278490828078606,,-3.0644129093841608,-2.70409785204572,-3.251720520507397,-1.2124485373050617,-1.60668291932519
summer,,3.3411530542837684,-0.8433768888896043,-0.7027039294047712,-3.042289369881428,-3.0780414747442237,-2.882891876368034,,-1.2561747388702198,
autumn,,4.246813915831117,,-0.8750403242639745,-2.9809568578826906,-3.018105473877843,-2.7955147841950923,-3.0429497843860798,-1.198514202375987,
winter,,4.112527663542699,-0.9118156814019827,-0.9872883592048085,-2.916968250262758,-3.019306769736351,,-3.114013407961195,-1.3640756246173298,
spring,-0.9617465862564205,3.9814787597505896,,-1.1967988659436997,,-2.9891784718857055,,-3.0426923543193025,-1.5017670855379635,-1.703957744154978
summer,-1.0626890639918694,4.46214967344094,-0.9542267194054072,-1.4289088428443963,,,-2.9510054617344417,,-1.638013649258319,-1.8362437996058372
autumn,-1.271989517526425,,-1.1190236631782036,-1.5866295720201422,-2.506936540454161,,,-3.3340696597760675,-1.6781818497993821,-2.2562719286997135
winter,,6.5639035728295045,-1.131446007924004,,-2.422857938378615,,-3.0934605628874343,-3.2416457639823766,-1.7530233125061723,-2.410906148683077
spring,-1.2879815630088975,,-1.4217657345057202,-1.981841060731441,-2.0419136883007076,-3.2774681746581065,-3.2538787386602404,-3.3626856192411205,,
summer,-1.6935948771800482,5.116834193947593,-1.5908153188289602,-2.1689581198127064,-1.9186277103424538,-3.388445273283055,-3.2453696004944175,,,
autumn,,,,-2.3502428362282495,-1.9761978524620578,-3.768625669917417,-3.2510061782692046,-3.4646770895547596,-2.186993434854217,-2.617190002713268
winter,,3.957953408677692,,,-1.86189101646464,-3.541906265458881,-3.3283756312946675,-3.565665680733997,-2.2008110296592225,-2.81895581120071
spring,,2.02141048339664,-2.122559944067106,-2.971538512517537,,-3.5920956196524045,-3.6215027392259422,-3.573335963348062,,-2.9116592975883027
summer,-2.4960057984389383,0.527644894777914,,-3.3291958220509534,-1.6131101671417374,-3.7809043425754387,-3.5213924414153763,,,-3.0969584018595535
autumn,-2.40901642035578,-1.8890796329946333,-2.541495308442965,,-1.5311064622871473,-3.568119481084568,-3.4481583248304446,-3.8308990249571147,,
winter,-2.7451109686296,,-2.4786772328818163,-3.7053267130143044,,-3.560285298584578,-3.5186632548107455,-3.7739579314936567,,-3.671231689457775
spring,-2.848221736261725,-2.345098017837555,-2.842959553240565,-3.8347983332505087,,,-3.4842960555160754,-3.684824996649975,,-3.5619192683667835
summer,-2.9954257932282435,-3.2207352530379927,,,-1.628357090739334,-3.3177215659766803,-3.338663498173717,,-2.496712819700791,-3.7715730151605675
autumn,-3.335569502719099,-1.5125254174001892,-3.440459951739875,-4.1431297167495424,-1.9537531804942228,-3.3878713424267453,,-3.9513446111275172,,
winter,-3.416930848292143,-2.507376850994032,-3.40294497992611,,-2.0144435574350843,-3.1186249085336093,-3.041997329714997,,,-3.7797281351771117
spring,-3.267785663159716,,-3.627466616446945,-3.998075190285891,-2.0206610501053555,,,-3.478760202539579,-2.844792324727254,-3.887530514614401
summer,,,-3.6807854135015083,-3.934448485390183,-2.4234994683999167,-2.861586201000402,-2.6631165280603653,-3.5612279365225454,-2.9751400712075156,
autumn,-3.4493999828489255,-1.3711475312813075,,,-2.4728286131182893,-2.5742790474507578,-2.4263561795446797,-3.4235343898354302,,-3.741590392747303
winter,-3.5393587170918255,0.2685046993582274,,-3.9063476100201497,,-2.518660421371575,-2.128188381890489,,-2.917031222419747,-3.5329889244278867
spring,-3.428493054759954,,-3.577870126496243,-3.592880482352231,-2.960346325664763,-2.3597627210488303,,,-2.7485738500407892,-3.33047302137273
summer,-3.3705455258555403,,-3.739626541087652,-3.406388673938305,-3.1791891515533073,-1.802638528285128,,,-2.753809964175625,-3.547241301290705
autumn,-3.265620105109209,,-3.7678906930934044,-2.99498580711546,-3.0396067895547634,,,-3.420493828052656,-2.688021344855916,-3.21061850016972
winter,,-2.293435802628278,-3.6243734932541116,,-3.134103435579891,-1.5823513398759657,,-3.5021743176326585,-2.613645058213088,-3.269636531844233
spring,,-3.522626786796075,-3.5958385432818276,,-3.2322241978340522,-1.3769583232221452,-0.8976411308369112,-3.326006438845653,,-3.013205223393924
summer,-3.040166699552304,-3.2238542461801645,-3.497356672714682,-2.695359634212628,,-1.4119008676521139,-0.6730661768607287,,-2.526498923018167,
autumn,,-4.029708431582127,-3.245172748485616,-2.4156076612324813,-3.3050143232719926,-1.2136296416334362,-0.4432335391044939,-3.3047938210404784,,
winter,,-5.323770917373176,-3.3519067924668278,,-3.380419922511069,-0.9412471948780969,,-3.355391812456621,-2.390915030734477,-2.649241353012113
spring,-2.8080807788057074,-4.6738454896069825,-3.1618265015889415,,-3.295899757427218,,,-3.0255149631022378,-2.286911815086019,-2.5276766972522107
summer,,-5.511622803886626,,-2.3234817195819977,-3.4543594284475474,-0.8803360909152463,0.014485832176210467,,-2.247689868572594,-2.421716625845928
autumn,-2.8601408294178956,-4.951492946152746,,-2.115702609635917,-3.439600649118119,,-0.14870820962754205,-3.228824075690933,,-2.5256323444950195
winter,,-4.676219895993787,,-2.059633608448209,-3.345471227717122,-0.9606604766947928,0.09545219334316646,-3.307817542894936,-2.199015309269157,
spring,-2.8950418336105384,,-3.264018917868036,-2.172208233280074,-3.374741358042114,-0.8938572861051413,,-3.3926956109964066,-2.3745595702036986,
summer,-2.7837425415369115,-5.3448587341418055,,,-3.4348835451154094,-0.8148981334514178,-0.14656857992228534,-3.3070700650259286,,-2.605004649374899
autumn,,-4.2692685505394,-3.140607729784622,-2.4243144353954653,-3.682803895763306,-0.8451147436551121,,-3.2923055544238142,,-2.4788114475723195
winter,,-3.150475267696499,-3.296231274315771,-2.427518859643389,-3.423040896290333,-1.1757187792262318,-0.3561830259548444,,,-2.911084183021709
spring,-3.1009033967637167,-4.162877471546167,,,-3.2892263298882147,-1.1104196039589929,,-3.410732172265581,-2.2735537265950114,-2.7828159973110536
summer,-3.1104691263358957,-3.854779826058544,-3.4559101206571468,-2.5389011213115125,,,,-3.3511226075763494,-2.5425941676249955,-2.9134184501521325
autumn,-2.9831720862331945,-2.916679830254668,-3.469914734368458,-2.704193116029102,-3.324530040506822,-1.1762147427775254,,,-2.455242717225357,
winter,,-2.316290072317125,-3.5468921507165625,-2.9774874967549483,,,-1.1115407087434674,-3.3230078900536606,-2.7898067204475603,-3.0481059163627933
spring,,-1.9393537568951338,-3.438046723885784,-2.911584462945048,-3.182538839551229,-1.5975677027621615,,,-2.5111080520658025,-3.1875932949757737
summer,,-0.9479592240135681,-3.645636269611683,-3.350185042792729,-3.0963162952014898,-1.8147829046243218,-1.4340060623386481,,-2.8757301326260207,
autumn,-3.4550040140068887,-0.8881942489841919,-3.771526182498124,-3.334480655701395,-3.041608374931842,-2.125796311019529,-1.8192150592144896,,,
winter,,-0.5417445503385698,,-3.5153770363143098,-2.9732942638660664,-2.0398988801738467,-2.0673216520218123,,-2.9986341348702483,-3.3933621975887176
spring,-3.527072787373627,-0.4516013877414049,-3.7659870172595635,-3.7618225626969677,,-2.1506996756666537,-2.1021476916075637,,-2.838058856976939,
summer,-3.4778624516783108,-0.5336288696779796,-3.6927747783706324,-3.886099697699917,,,-2.3262327958816105,-3.5228439925260906,,-3.5643481611258094
autumn,-3.488439088725518,-1.6008082399490489,-3.6222407192343,,-2.5225910470512978,,,-3.5669736262243417,-2.834702154356864,-3.772068809547017
winter,-3.3402588380511133,-1.1198817125650105,-3.6005986544289943,,-2.1657221311610453,-2.7489016828234023,,-3.7386661989052254,,-3.713095046618429
spring,-3.3385589399786637,-1.3879542044167592,-3.541712231965072,,,-3.05335700643881,-3.084396786535488,-3.542274488427868,,-3.7456625356664253
summer,-3.155513824886795,,-3.4668878046785583,-4.191705233056307,,-2.9011741803635847,-3.0628728881208658,,-2.7139366512792646,-3.7350151960517293
autumn,-3.4171929439436193,-3.964903078801486,,-4.020417167024506,-2.069702119708608,,,-3.619261274590161,-2.886941342502936,-4.014550148328798
winter,-3.282557816571725,,-3.6137945392585635,-4.092085494497496,-2.105525081534195,,,-3.538558463816776,-2.950299679191391,-3.8214185828619964
spring,-3.4555229490257773,-0.6725071620915215,,,-2.346136237546587,,-2.8333469315146895,-3.5774542075603195,-3.0231017437365244,-3.694698283272202
summer,,-0.5722758631287972,,-4.116651282824369,-2.362384252272392,-2.809871341725863,-2.807315713129042,-3.558654610552448,-2.86308668972324,
autumn,-3.558645807146285,-0.423877980313065,-3.766527197544258,,,-2.678949488884452,-2.663952519166003,,-2.79164820852811,-3.685616725201697
winter,-3.488492089001209,-0.8591232575870817,-3.782608744812636,-3.7887868851712243,,,-2.483004127320804,,-2.811450521945025,-3.7524142602993447
spring,-3.5723208511781666,-1.0798209621239114,-3.545252476177243,-4.006210494173659,,,-2.6077679263669173,-3.5313768168372026,-2.9708056455257377,
summer,-3.4514221303251458,-1.215396603448271,-3.6682259599412776,-4.023764637983792,-2.4933554144117953,,,-3.6002378014084755,-2.715093566396983,
autumn,-3.505189031218123,-0.4887792175264396,,-3.7094726318208266,-2.585670420166063,-2.456394120697802,-2.460246201535118,,-2.8538484410540415,
winter,-3.4063145381047395,,-3.7771654760138453,-3.683382075214099,-2.553326341242973,,-2.243708292320291,-3.7844709394499048,-2.6660294555423376,
spring,-3.5330369151394367,,,-3.9992318595005942,-2.69210423305557,-2.387250469071751,-2.082132424276791,,-2.956008198817286,-3.596537275262767
summer,-3.298355514932103,-1.5641302863810713,-3.693722466363565,-3.843882345671898,-2.6739567116824468,-2.4541939884780053,,,-2.9846670236382167,
autumn,-3.288925217000411,,-3.8888864492226274,-3.8931410758428706,,-2.4032315456480546,-2.358731144787376,-3.6036565619349865,-2.9750745917999,
winter,-3.695923372968833,-0.6872375059205624,-3.813953097461075,,-2.6428973523866515,,-2.390346809056049,-3.4547519345837747,,-3.723430105278136
spring,,-0.9105193544646903,-3.7700678158398677,-3.7647207183636207,-2.583268615437739,-2.191383190156981,-2.2943686017994005,,-2.978365282994747,
summer,-3.5777590858597277,-1.6045367778320312,,-3.9407866749360942,,,-2.599804405815749,-3.3953655900475206,-2.721615314174614,-3.7858840944746994
autumn,-3.5773983491990364,-2.3627029431983138,-3.505745701736642,-3.805097824003149,-2.5799758018339984,,-2.668749845320669,,-3.0151542498033197,
winter,-3.498102592376876,,-3.457891716184218,,-2.275462049713626,-2.54607614626043,-2.4176259600773244,-3.5191421644246503,-2.874217164618826,
spring,,-0.11168806481256022,-3.6918663739206226,-4.085774048490242,-2.441507929265522,,-2.4797933631675004,-3.582733970067507,,-3.5930998854583733
summer,,-2.209123701930012,-3.4733793720249007,,-2.3370702636107863,-2.7695544159606893,,-3.4824522105612146,-2.795230401693353,-3.753130081985228
autumn,-3.358420589049442,,-3.479980652665639,,-2.3580123961523123,-2.6919859866590294,-2.7634336750410986,-3.7250022290038896,-2.9260714007655073,
winter,,-1.6630866168142484,,,-2.054733908879359,-2.9824294357790038,-2.954117563230735,-3.480485596477288,-2.7357659745068035,-3.7305987740776976
spring,,-2.858087412396258,-3.4555479656615966,-4.115059690430871,-2.0975730400303054,,-3.1084353948093306,-3.6620188740708577,-2.7947476381156533,
summer,-3.363645674981097,,-3.443582359820261,,-1.860860754805949,-3.0828061309502637,-3.015693511987848,,-2.766875805761116,-3.7095355639223007
autumn,-3.0945711911282823,-1.711989231114189,-3.290255774314188,-4.127186605557874,,-3.1180513335669735,-3.249222504657333,,-2.7831985185084993,
winter,-3.0874249509722937,-3.891096479254089,-3.1957560455471774,,-1.6752151092854004,-3.4253461057651835,-3.5177825260317688,,-2.5428791596478924,
spring,-2.8652569678100597,,-3.108102694638239,-4.219638774190238,-1.719165888629401,,-3.4641599139229085,-3.8256214088476908,,-3.571390350574121
summer,-2.733213780627189,-2.5834643533091626,-2.855935648285276,,-1.4898212917539975,-3.339218813761441,,-3.7044091366014236,-2.632300118901477,
autumn,-2.5939360992587357,-1.1020818263228196,-2.832791164248703,,-1.4646386146929022,-3.6116307113546333,,-3.6189466916212236,-2.4144585565036945,
winter,-2.6063329318342614,0.19814890650117523,,-3.483280755850025,-1.7104160564568787,,,-3.605050097463282,-2.5270347905885777,-3.2387158641108442
spring,,0.7665280636087655,-2.18896609181511,,-1.4926843267739378,-3.644185568044835,-3.337399319288862,-3.7011022516424816,-2.5256435966143425,
summer,,2.411532929705154,-2.2765282025513094,-2.7805073282356814,-1.666856564035229,-3.5710999116808004,,-3.6709834876802825,-2.267803331192107,
autumn,-1.6873483404181726,,-1.8845792244848205,,-1.9056284166917603,,-3.530421462771729,-3.4500644943428,-2.1740889520049844,-2.7044357991093824
winter,,5.17868024251224,,-2.271407830360086,-1.919847748482895,-3.52724463297225,,-3.5825073080723633,-1.8875460406462046,-2.5713558204522875
spring,,7.630330340195547,-1.385595752093155,-1.7539916780125728,,-3.434341344651813,-3.1761479917371713,-3.2983344687162193,,-2.713285598567197
summer,-0.9150101561617141,,,,-2.5803956386420293,-3.28283444683143,-3.1788860493569246,-3.1834087877183466,-1.6528388440158415,-1.9444525024411035
autumn,-0.6604328957874366,,-0.8715621868718137,-0.9499386595368722,-2.8714266785026714,-2.978321894579264,,,-1.1894140555418131,-1.7664838851833826
winter,-0.5502031977910704,3.518727769290453,,-0.933068139465024,,,-2.701030649169403,-2.7452341379479863,-0.8789516502591164,-1.3956935857379371
spring,,2.634143204480997,-0.43057052461915035,-0.300702585318879,-3.4519497383295747,-2.6775885212270265,,-2.6791596132492956,,-1.1050961686491179
summer,-0.122673964854498,2.401870286113432,-0.16854203855279276,,-3.810077170739895,,-2.5115335472522613,-2.4523841991126876,,-0.682821283903554
autumn,0.032649044093006285,,,0.12068791557636108,-4.026060853695491,,-2.1612054443291404,-2.2482274966317592,-0.10680445242864534,-0.1626362885851792
winter,0.37145348519871013,2.5679145491213173,0.1592073763952898,,-4.41838324466611,-2.2023329541025785,-2.141202950935691,,0.08226549152077389,
spring,0.4674006880410745,2.678611823370129,,,-4.322874980005347,-2.331517424748312,,-1.5092906713512761,0.6580616177119258,0.5009687831109799
summer,0.5939731253151284,2.8769735343318867,,0.9743097779351159,,-2.3356717585417233,-1.7333979285880143,-1.147554769899295,1.0153555884995784,
autumn,0.884509856786422,,,0.9673985461303021,-4.340030423076113,-2.239891794956608,-1.5722656261551786,-0.9626992390711627,1.3011956971513114,
winter,,2.566406598705887,1.117604494672132,1.123221696793864,,-2.241572884461072,-1.1876155009418918,,1.513480977176719,1.3914586556894453
spring,,2.689119357459317,1.1421236801274648,1.3159779803657712,-4.384516991784425,,-0.8687574169741743,-0.46136404961663535,1.9240768313449486,
summer,,3.0423809239672326,,1.2481342634208932,-4.4596335827401665,-2.407077483577881,-0.8910634039727161,-0.2446280977325621,,1.4486288197199495
autumn,1.174557496189752,,1.3047660578604545,1.6673263347495406,,-2.436394979463864,,-0.11329466653375442,2.228570296918149,1.5597775666455136
winter,1.2089067627663759,3.9078651309486636,1.5847767898972163,,,-2.608025026425092,-0.6205613277013176,,2.0632549508839024,1.555822648359692
spring,1.009897542405764,,,1.6089962371048023,-4.475266920543093,-2.556067052589901,-0.7289474340022908,0.06526268937498458,,1.5072816137430056
summer,1.040619202558534,3.423743362837407,,1.3780035942440956,,-2.59177800095936,-0.9158979932819751,0.07437688775913986,,1.4287057000045407
autumn,1.0083151309815404,3.403478580188505,,1.35164185363521,,-2.5730229010886974,-0.9229187564521264,0.043601094579630795,,1.264732284251938
winter,,3.1595367429256025,,1.1993864130132783,-4.462098909799622,-2.3565435753249466,-1.0393559116158086,,1.9257560127872884,1.0653337387615183
spring,0.4832183503479899,2.817037333852379,,,-4.369172329125871,,-1.1560759573317458,-0.20231600976734943,1.8182962807040548,1.0487373515452538
summer,,,0.8412389279668788,0.9056319574899827,,-2.252811371672886,-1.1437060220061692,-0.39744620636588324,1.5512982629805747,0.8184850134874366
autumn,0.11490079180420532,2.4579280821209557,0.48109401309316,,,-2.426472955469402,-1.0206581800832772,,1.5918329208495035,0.5974471835802282
winter,0.10865176653867548,,,0.8500644362862912,-4.091064142638992,,-1.1690122586368794,-0.6947666380121633,1.313446296137341,0.5502316265745673
spring,,1.9241067659371953,0.0783752871386676,,-4.059196146171069,-2.15178552546075,-1.319496764588731,,1.1472505951035743,0.5531730064191069
summer,,1.903556459136353,0.10903087103846776,,-3.8135828867922132,-2.1414319197274247,-1.0775959261627759,-0.9522098735570033,,0.27409800374680704
autumn,-0.25895953501933744,,-0.24026304334621895,0.599633597814762,,-2.0817386252626036,-1.2453476400556274,,1.1187004475271196,0.2920796610530638
winter,-0.32757274008868587,1.5788309002543794,-0.24065354574255515,,,-1.892513630242464,-1.2553944028811594,-1.3103250212881032,1.2183774373169127,
spring,-0.42853410039850526,,-0.3244762432798689,0.45617541085389757,-3.454687921201146,,,-1.411148455479108,0.9119249422064486,0.17151554840084393
summer,,1.402049183540168,-0.380503276738392,0.3890342134810383,-3.5410540389085985,,-1.2844713665760983,-1.552437184144821,1.005088836693716,
autumn,-0.5370204260664879,1.3056008209877397,-0.5487544631666477,0.1339319958735814,-3.5340121771358817,,,-1.6372996086202707,0.6089330594981359,
winter,-0.5809667286989044,1.2913774304923324,-0.5078165647268376,0.41300005393359607,-3.326438914628291,-1.772031891576034,-1.4036611848878322,,,
spring,-0.7496582962412113,1.0485881931288574,-0.6005094583421644,0.22607277119386415,-3.3646588152243404,-1.717536737544867,,,,0.023334348497584756
summer,-0.8918763783161083,0.9166855215610593,-0.6804281368480389,,-3.1247215818823166,,-1.3145486526091905,,0.731320548048054,-0.13287210082213186
autumn,-0.7312329904847508,,,0.26894814951196455,-3.1802079093694555,-1.7549805502631672,,-1.5921561609342343,0.8024231992363198,0.07404909178560226
winter,,1.0822586337669868,,0.3373406613198373,,-1.7913783037043967,-1.4018687126020235,-1.7601201320194868,0.5508814088943697,0.07471141784421476
spring,,,-0.5944662212053282,0.26329925703214174,-3.170509392970575,,-1.371213291291295,-1.4219919889620023,0.5837598569015616,0.07914946308962323
summer,-0.7708319127302752,1.089392666562425,-0.6493179951595787,0.2693736142953398,,,,-1.6845721514130194,0.721601556565131,-0.06261607951520798
autumn,-0.5200505208772084,,-0.3964317017175898,0.03740868748135462,-3.451634536617479,,-1.3811347221550667,,0.8841349685404221,-0.004194973198024643
winter,-0.46983191297109017,1.5663310388382465,,0.36225371663113304,-3.547601213930376,,-1.1760028771884188,,0.8126842071515898,0.1813158677575557
spring,-0.3831183145864747,1.4360940391643928,,0.3224636366461624,-3.508893903874439,-1.7807357494679086,-1.2189036029990543,-1.4171775294531863,,
summer,-0.32975567558229524,,-0.357156770391968,0.5302217243337801,-3.5425203078083323,-2.0798844475735367,,-1.4411911760507397,,0.2661909892691774
autumn,-0.3741313283774641,1.6476209153332468,-0.1329589149741821,,-3.950456236096905,,,-0.9177334773082053,0.9156937038276849,0.1732551095993351
winter,-0.26721412588309534,1.727954600438332,-0.22881189780614353,0.5905086374766131,,,,-0.9337675873959723,1.0744226102685304,0.3270635906822681
spring,-0.11459661631101414,,,0.5485455938047599,,-2.1574251122407877,-1.2173868304912934,-0.959911944682587,1.3421900029422433,0.32250283848524597
summer,0.019809936690354357,,0.19657385175928277,0.7956581219955345,,-2.1032483617342748,-1.1507798971027574,,1.5012026475062341,0.5823415442899178
autumn,0.2711650985180576,2.230036177407007,0.3424865829743513,0.9817638572167453,-4.114574391265063,,,,1.406243892420396,0.7888668441460847
winter,,2.6527752647616034,0.6883571889383882,1.0861374099914225,-4.023223269673574,-2.291788829342049,,-0.5836433787458655,1.65657674851907,
spring,0.44382195749613285,2.8258525433248107,0.8092244883818802,,-4.190947656566448,,-1.0092013684024783,,1.6700592562104113,0.8040877388974175
summer,,2.71984504594702,,1.1609982276025075,-4.384683581929767,-2.230157434216716,-1.0066618485023913,-0.35727903374629943,,0.9845677698586394
autumn,0.8676668511583542,3.1091528639657593,,1.1058710354233097,-4.31032564913463,-2.345595965072131,-0.9650829337788651,-0.32094706530969774,,
winter,0.7955534338989703,2.6559102240897268,1.0313480856217616,1.416067703329589,-4.2401633999926736,,-0.6119184253931707,,,1.3067739068471438
spring,,3.652769668736827,1.376531933640542,,-4.408073419696839,-2.5123621357101644,-0.86922182941721,0.07885870503913583,,1.3257139618006049
summer,1.0255238688597463,,1.4667464658413167,,,-2.477109718060608,-0.9489272457344704,0.085478215975757,2.1599840728876663,1.3366075610772032
autumn,1.025521713945452,3.368732196592036,1.3821053602806108,,-4.617109824970135,-2.4226119876096206,-0.8094896571905839,,2.0994744214984777,
winter,1.0868452322273705,3.55046502081297,1.6450047221263813,,-4.520305514620587,-2.438245854226712,,0.12465366203965944,,1.6372534506340586
spring,1.1815334176293746,2.56988036072199,,1.584118402567472,,-2.3915582552066303,-0.8734891751709597,,2.30762518289969,1.6868157670657342
summer,1.13996126603881,3.253353723507195,1.4679515124442661,,,,-0.7774845986990879,-0.024796959716142597,2.0168646649721813,1.6207136560036743
autumn,1.0066168837473994,2.8284292510923033,,1.46461679889147,,-2.4500711475855272,-0.7154404338730296,,2.096204780738294,1.476681608597659
winter,1.1888478448710025,2.9854585628253787,1.372261593549005,,-4.5753245341966045,,-1.0522134183875342,-0.18288565314779914,,1.6085925337002354
spring,,3.11674942870862,1.268758723221317,1.2313761227212723,,-2.4899174355401974,-1.094340802799509,-0.48528977049719835,,1.4650680629133537
summer,0.7800754431061743,2.4892524816844546,,1.0917821814071234,,,-1.0466053322449222,-0.5998635154319287,1.6229420400013879,1.3955371786864164
autumn,1.034104517979197,2.4485266913426083,0.9211221867623937,1.108609783590158,-4.502481169098517,-2.3058478784814866,,-0.5100570374168596,,
winter,,2.817486231602655,0.8269079651417715,1.0626856988285749,-4.50209506676126,-2.232530142710579,,-0.8442029616580475,1.3243618090646865,
spring,0.9051492898875371,2.5534209710568074,0.6834619211238318,,,-2.234518511402894,-1.737167602367598,-1.1001406790770023,,1.0955297661767314
summer,,2.9038602148752863,0.48866351815917086,0.7667232630502797,,-2.2663819003524552,-1.625546441649389,,0.9798716812254016,0.7345511594024992
autumn,0.5835537455593831,2.4579868205747673,0.5659412498808408,,,-2.134700586180878,,-1.4401094353806447,1.0055632791068263,0.8017388522929201
winter,,2.4881234516535047,,0.7124013676706089,-4.174184361104772,-2.223924611094386,-1.9347344110475493,-1.3642825533864107,0.653270464711083,
spring,,,,0.7233880942027717,-4.274492231555601,-2.3807645694715234,-1.851438628576368,-1.5122521712293615,0.6186945981743248,0.4885681504965731
summer,,,0.28435403897026484,0.5193911433909155,-4.334088799222873,-2.1630295610125336,-2.0519386893681633,-1.6538293491342042,0.5832344567439394,
autumn,0.39834414575828686,,0.1714308107590884,0.45277870458145664,-4.2922794457991165,,-2.1756158096048344,,0.38718543487165147,0.3632135403301302
winter,0.2768955019659696,2.540268128720564,0.08346938186708441,,-4.331755425504332,,,-2.0272349756146024,0.47499343002020356,0.05077815922573903
spring,0.26301880580668907,2.630849954279111,0.06138584654825674,,-4.091779061049623,-2.375015293616294,-2.023954545544406,-1.9108100665093297,,
summer,0.2896090635937717,2.6478248627572616,0.028671967547260202,0.21151157137963175,,,,-2.0191355073387545,-0.1823121318172103,-0.07086271147876921
autumn,0.1184666127591888,2.3099128640416895,0.0027371391137004375,,,-2.191459090885052,-2.471522876473628,-2.1640264843107664,,-0.00935395322409005
winter,0.16890206692452464,2.571314333233004,,0.14825975970086688,,-2.4004920923631774,,-2.2052667697760127,-0.08356618789311743,-0.11289778333882872
spring,-0.014712227759180907,2.3831450549799627,-0.15755458149534818,0.2896956969419567,-4.167550810097892,,,,0.07673192921708938,-0.327237680083423
summer,,,-0.004693954315448001,,-4.022939670316833,-2.27605183547594,-2.3572974766869432,-2.2642084963178832,-0.20956628808170974,-0.21461653061245645
autumn,-0.11721658340194813,2.163191518326149,0.13828536230367044,0.07089256284487135,-4.074570546097644,,-2.4759731310158717,,,-0.4098076732323418
winter,0.047811767348566236,,-0.11668465162233649,-0.013558977330282884,,-2.3292164212483724,-2.376257683917768,-2.2071494991508156,-0.06323820115587253,
spring,,,-0.11396122700696087,0.05533358515596432,,-2.3275643155551275,-2.5254750118050966,-2.118853741355972,-0.23843412735034808,-0.3580077968749952
summer,0.031664427507998416,2.616311615464954,,0.00166086483895235,-3.897718656226749,-2.5847208660183,,,-0.2687433165438805,-0.2525416800046347
autumn,0.05411665743270777,,-0.21598693408272612,0.17081766447904542,-4.093714607946049,-2.4053323917909286,,-2.249568933718955,,-0.3452687322864454
winter,0.04469883513742401,,-0.13944037334128667,0.22805049681223055,-4.238435027169361,-2.1993719869253554,-2.261788413610155,,-0.14868345864328625,
spring,0.23375413819164137,2.522990823224694,,0.3628834434778462,,-2.295122875089093,-2.3202361806126404,-2.252901280290702,0.004388848497556719,
summer,0.0352407845229985,2.4476137681459638,,0.12227216272607494,-4.339188446039351,,-2.320191065135235,,-0.1466457444824012,-0.2773328374253079
autumn,0.1936335782247638,2.6638531100452294,,,-4.231292911540951,-2.4624884743189916,-2.3802786357986845,-2.0048439042505772,,0.025122691377567063
winter,,2.5191159759613466,0.10151528165389578,0.3628068747403791,-4.242159238786699,-2.367486736197432,-2.2694646926126145,,0.05940078860029896,
spring,0.24140424290408008,2.4527607862811327,0.09048421980925647,0.3351365189173762,,-2.2183360517496755,-2.1070917587799007,,0.02167007351037986,
summer,0.19857047072900375,2.5313111004286424,0.09125596884446752,,-4.277719036430183,,,-1.757466642120503,0.2736645447202881,0.07312814596598982
autumn,0.5249789998093783,2.8489399468832923,0.2749209671101438,0.4146959821057294,-4.166852733423574,,-2.140896041942454,,,0.3048295345755452
winter,0.3114444186635095,2.4934219099711328,,0.49568382291636,-4.296840650935478,,-2.086801087853364,,0.4295788364751829,0.2907726076180228
spring,,2.7327879731545712,,0.44110579947947415,-4.241521040271424,-2.2903459951066236,-1.871197535025162,-1.5213485117815093,,0.5055428842788086
summer,0.44877424571892016,2.5896225203466754,,0.5247070382422856,-4.488569065740326,,-1.8626617022337275,,0.6565331855377372,0.7290858231941143
autumn,0.5839153787784954,2.5306252035867107,0.17460609138151917,0.720903767520638,-4.424923418083885,-2.1550863888427836,,-1.4108465556165584,,
winter,0.38584971064161033,,0.40113665419378786,0.8042698134375585,-4.404300818297758,-2.1907719671954013,-1.8959723501989256,,,0.7471752786239425
spring,0.6824534141488845,,,,-4.2210710789886985,-2.230382673207912,-1.777870820236628,-1.2548237451027013,0.8892147583798675,0.8174995311576589
summer,0.6475578420567548,,0.6828546765819914,0.7410920610727109,-4.399891634199996,,,-1.012650117976678,1.1110157036387092,0.8949765473231722
autumn,0.7068527377732929,,,0.8959589669122889,-4.303819216102855,,-1.4548577074951419,-1.1165461094591527,1.0143076080466635,0.8275901563330519
winter,,2.5887833564667644,0.6405397236543123,0.8859925440142412,-4.5033431869626686,-2.260084057634943,-1.6116260640207114,,1.0185431127637237,
spring,0.8177209211637597,2.2575944745323833,,0.960980800683037,-4.529596302215747,,,-1.1779015672088318,1.3440179684674325,1.0079847650869878
summer,0.7641292311013319,2.507573471684738,,0.8239821827710384,-4.521431687837428,-2.177204242720676,-1.3774783184173534,,,1.0726363741009568
